cz,czname,pop2000,stateabbrv,year,le_agg_q1_F,le_raceadj_q1_F,le_agg_q2_F,le_raceadj_q2_F,le_agg_q3_F,le_raceadj_q3_F,le_agg_q4_F,le_raceadj_q4_F,le_agg_q1_M,le_raceadj_q1_M,le_agg_q2_M,le_raceadj_q2_M,le_agg_q3_M,le_raceadj_q3_M,le_agg_q4_M,le_raceadj_q4_M,sd_le_agg_q1_F,sd_le_raceadj_q1_F,sd_le_agg_q2_F,sd_le_raceadj_q2_F,sd_le_agg_q3_F,sd_le_raceadj_q3_F,sd_le_agg_q4_F,sd_le_raceadj_q4_F,sd_le_agg_q1_M,sd_le_raceadj_q1_M,sd_le_agg_q2_M,sd_le_raceadj_q2_M,sd_le_agg_q3_M,sd_le_raceadj_q3_M,sd_le_agg_q4_M,sd_le_raceadj_q4_M,count_q1_F,count_q2_F,count_q3_F,count_q4_F,count_q1_M,count_q2_M,count_q3_M,count_q4_M
1400,Fayetteville,644101,NC,2009,85.129448,85.825287,85.492928,86.046303,83.76622,84.275253,85.985298,86.375687,75.010567,76.162643,81.23877,82.018143,79.124214,79.80442,84.72049,85.227127,1.2262661,1.187223,2.2116776,2.1156328,2.6064448,2.5246871,4.1149621,3.9983675,1.3294351,1.3383158,2.1382356,2.0754237,2.4853044,2.477272,3.8252728,3.7319903,35446,25346,21037,13325,28095,24395,20335,12306
1400,Fayetteville,644101,NC,2010,80.896095,81.693428,83.248451,83.926239,86.824966,87.220062,79.214218,79.737129,77.289848,78.456787,75.025185,75.83683,84.054497,84.630157,81.912735,82.53463,1.7520934,1.7109661,2.59495,2.5089397,2.3439529,2.2507415,4.189888,4.1945972,1.3694173,1.3483094,1.6284364,1.6851947,2.4297378,2.3416414,3.6679132,3.6209891,34181,26077,21123,13527,27065,24804,20388,12463
1400,Fayetteville,644101,NC,2011,80.459099,81.325615,82.046104,82.82135,89.022461,89.32251,86.042633,86.463058,73.178894,74.291634,80.680664,81.548615,84.140884,84.713432,86.966759,87.366844,1.7522683,1.7158368,2.4016447,2.3252223,2.2359138,2.1352973,4.1686912,4.0516295,1.2345828,1.2769086,1.7291404,1.6679659,2.6533079,2.5629933,2.8542206,2.7235243,33615,26301,21215,14142,26482,24427,20698,13099
1400,Fayetteville,644101,NC,2012,83.346672,84.082321,85.415855,86.038475,86.902138,87.312271,80.655083,81.253242,74.052734,75.214645,81.691467,82.529434,85.451424,85.965637,80.498955,81.162651,1.6959097,1.6498915,2.3012102,2.1869481,2.4159026,2.3159606,3.825496,3.7849166,1.2416927,1.2687672,1.774043,1.6929575,2.046653,1.9482764,3.3642817,3.3388524,33376,26485,21468,14339,26499,24537,20862,13321
1400,Fayetteville,644101,NC,2013,84.409798,85.167427,85.02813,85.703262,82.988853,83.59111,88.382957,88.698273,73.576859,74.669739,81.769096,82.612495,85.091988,85.624153,83.314171,83.907074,1.4315658,1.3821191,2.1571941,2.0485811,2.8245354,2.7402861,3.374768,3.2322397,1.2618116,1.3075812,1.7345861,1.6562837,2.4510715,2.3489032,3.5950208,3.5009506,33573,26652,21389,14010,27341,24665,20722,12805
1400,Fayetteville,644101,NC,2014,83.898804,84.694038,87.319115,87.867027,85.728722,86.230957,90.096054,90.32357,74.933342,76.066734,76.704117,77.663467,84.146454,84.738388,86.68013,87.118057,1.5703735,1.5085785,1.7957368,1.6759483,2.6832235,2.5695069,2.6680253,2.5332465,1.4101119,1.4390057,1.8966591,1.9315518,2.4768043,2.3808384,3.3863742,3.2436569,32368,26378,21163,13414,26850,24189,20034,12135
1701,Raleigh,1412127,NC,2001,79.794876,80.815697,80.301781,80.959976,84.574524,85.009598,84.648506,84.930679,75.19651,76.326111,75.412285,76.124008,78.741455,79.300278,84.758751,85.024925,1.6396712,1.6002839,2.0351145,1.994787,2.151772,2.0772038,2.3917575,2.325258,1.2630764,1.2594237,1.4438241,1.4600235,1.783355,1.7741524,1.7788568,1.7287002,40549,47974,49544,65455,37532,41024,47045,65148
1701,Raleigh,1412127,NC,2002,79.079109,80.110062,82.820839,83.399681,87.284996,87.603775,87.570305,87.743401,73.522415,74.621056,78.286842,78.985092,81.372772,81.895332,80.642113,81.014183,1.6010532,1.5641123,2.0923574,2.027936,1.7598618,1.6910595,1.9473852,1.8895812,1.1256934,1.148381,1.6813272,1.6601588,1.8409402,1.7986151,1.940334,1.9147061,42771,49743,51485,68291,39193,42461,48642,68046
1701,Raleigh,1412127,NC,2003,82.168152,83.109261,83.686157,84.24971,84.710205,85.135773,87.061256,87.244278,75.389252,76.528786,76.997269,77.713562,86.814583,87.129402,86.102524,86.3293,1.5536221,1.4897001,1.9012448,1.8328489,2.0849736,2.0130162,1.9780211,1.9182889,1.2163762,1.21279,1.547767,1.5478587,1.1266407,1.0757627,1.613417,1.5595244,44366,50986,53025,71286,40423,43509,49796,70947
1701,Raleigh,1412127,NC,2004,80.277405,81.288651,87.351532,87.753036,85.817528,86.188408,87.115318,87.287071,74.694252,75.787598,79.521301,80.209862,85.018806,85.41819,87.218513,87.419601,1.548782,1.4992892,1.3544394,1.2929507,2.3498297,2.2693162,2.0987782,2.0370991,1.1509805,1.163203,1.5371408,1.5039616,1.5100495,1.4482763,1.5385525,1.4866693,46070,53241,54728,71494,42229,45340,51334,70941
1701,Raleigh,1412127,NC,2005,83.767021,84.600937,82.628937,83.239548,83.038704,83.51255,86.767937,86.938797,75.426743,76.545837,79.371269,80.058823,82.494743,82.996178,87.664497,87.846954,1.5468607,1.475987,1.7798628,1.7231735,2.1454206,2.0830085,2.2224445,2.1613915,1.153386,1.1518264,1.5912902,1.5646054,1.641928,1.5920368,1.4127187,1.3619906,47550,55575,56636,72824,43448,47505,53181,71787
1701,Raleigh,1412127,NC,2006,82.909492,83.82782,84.723404,85.248901,88.092049,88.369286,86.707932,86.864044,73.894852,74.979401,81.352303,82.000038,84.458488,84.889671,86.722488,86.93821,1.3769412,1.3071749,1.6164434,1.5509206,1.4910522,1.4305561,1.9525682,1.9013577,1.0980577,1.1264338,1.3877784,1.3445128,1.4828851,1.4239876,1.5681446,1.5147959,49966,57287,58158,74730,45049,49106,54482,73583
1701,Raleigh,1412127,NC,2007,82.568161,83.513741,83.362854,83.947495,85.754807,86.130272,87.726166,87.854156,76.454926,77.559601,81.023743,81.693741,82.384697,82.907341,86.344292,86.576981,1.2988012,1.2366472,1.7884053,1.7252923,1.8368857,1.7684495,1.964424,1.9113767,1.1948158,1.1843277,1.4593977,1.409187,1.7827539,1.7321476,1.5265151,1.4713517,51845,59854,60542,78239,46730,50602,56735,77038
1701,Raleigh,1412127,NC,2008,83.686653,84.57412,83.712158,84.302444,86.809692,87.144608,86.594048,86.74527,75.778244,76.903473,80.29258,80.981018,83.729179,84.204353,88.722435,88.872856,1.3441381,1.2717004,1.5959551,1.5324552,1.7484832,1.6807169,2.120364,2.0633366,1.1189741,1.1245332,1.5264857,1.4888861,1.6123365,1.553937,1.2827493,1.2362028,53330,62176,63130,81205,48215,52141,59079,79604
1701,Raleigh,1412127,NC,2009,80.112679,81.204506,85.840279,86.344276,89.625168,89.840843,88.195045,88.300331,76.47715,77.602539,77.566154,78.305656,84.887154,85.326157,87.911926,88.088898,1.4289902,1.3820831,1.5278925,1.4576558,1.0435334,.99634248,1.6292573,1.5880014,1.1259198,1.1220566,1.4455723,1.4451441,1.5128572,1.4481994,1.3546661,1.3031999,54680,64490,66168,85602,49991,54287,61500,83733
1701,Raleigh,1412127,NC,2010,80.737732,81.827568,87.089088,87.53949,89.181595,89.426186,89.913269,89.97377,75.317902,76.455269,79.251335,79.980499,84.042,84.522385,87.364197,87.562897,1.3251034,1.2782485,1.2329146,1.1705464,1.4700865,1.4041799,1.2565686,1.2299818,1.0567925,1.0638362,1.4536382,1.4343354,1.4947287,1.4323225,1.4126412,1.3592248,55938,66557,67703,86197,51407,55303,62991,84064
1701,Raleigh,1412127,NC,2011,82.08577,83.109909,83.873619,84.489899,87.88929,88.19014,90.732162,90.776337,75.386147,76.531212,79.76194,80.494225,84.49398,84.957474,90.412605,90.480827,1.35796,1.288794,1.6639137,1.595204,1.4439024,1.3765377,1.2434022,1.2180424,1.0352859,1.0424564,1.3373948,1.3066903,1.5183815,1.4551333,.72544092,.69688994,56204,67461,68835,87198,51491,55913,63810,85037
1701,Raleigh,1412127,NC,2012,82.931259,83.915245,86.436546,86.930862,89.007103,89.25766,90.869522,90.897995,76.975143,78.082695,83.753845,84.327873,82.870445,83.402039,85.985725,86.227188,1.2923484,1.2217098,1.4576942,1.379155,1.2971267,1.2355428,.90233952,.88650149,1.1913301,1.182029,1.2826797,1.2225248,1.6600035,1.6059344,1.7038549,1.6497891,57528,68443,70061,88219,52649,56971,64710,85933
1701,Raleigh,1412127,NC,2013,80.1894,81.297737,85.255753,85.810287,87.11657,87.45401,87.921982,88.005753,76.568024,77.680275,77.2519,77.98922,83.964035,84.456528,88.434151,88.570724,1.4733503,1.4319558,1.5879691,1.5145186,1.824559,1.7466226,1.9759958,1.9286249,1.0891013,1.0790753,1.3094717,1.3219211,1.6535695,1.5878853,1.1361859,1.0935041,58488,69522,71276,88794,55016,58382,65870,86034
1701,Raleigh,1412127,NC,2014,81.761795,82.815155,85.695915,86.232109,86.134888,86.51899,90.896919,90.919022,78.046738,79.127968,80.270828,80.982529,82.317528,82.872849,86.502655,86.715904,1.3872982,1.3265291,1.3727273,1.3004553,1.8859394,1.8082001,1.1025722,1.0862786,1.1433326,1.1137248,1.3987473,1.3633149,1.6890271,1.6375555,1.6225991,1.5677123,57827,68974,68806,86472,53963,57667,63634,83466
2000,Virginia Beach,1119468,VA,2001,79.660889,80.602303,81.432907,82.059616,82.360092,82.665604,88.576553,88.717873,74.488556,75.568573,74.466682,75.110664,84.253227,84.52166,81.296265,81.624107,1.702548,1.671598,2.0148125,1.9603183,2.1891577,2.1364,2.0064886,1.9510478,1.3080857,1.3121502,1.3420354,1.3660494,1.6661421,1.6322699,2.7695162,2.7394788,40517,39937,41532,34754,32162,39665,41520,33152
2000,Virginia Beach,1119468,VA,2002,79.613953,80.523506,83.653366,84.195778,84.848534,85.063293,86.011276,86.196732,71.628601,72.689407,75.057739,75.694054,77.875549,78.235313,86.02549,86.233742,1.6681262,1.6392069,1.7145858,1.6592665,2.04283,1.9995482,2.4521637,2.388294,1.050483,1.0776944,1.4301969,1.446865,1.8069543,1.8006958,2.2439747,2.1871893,42462,41121,43004,35195,33093,40414,43018,33466
2000,Virginia Beach,1119468,VA,2003,82.490036,83.254341,84.493416,84.942787,81.532784,81.803307,87.422585,87.55616,73.841591,74.933342,79.018234,79.614151,80.461029,80.79248,82.135132,82.439812,1.6588571,1.6280465,2.0058818,1.9465096,2.1593511,2.1130917,2.4426074,2.3869281,1.2288707,1.2340848,1.8356367,1.8090008,1.8277338,1.8000457,2.6949508,2.6573312,43220,42321,44408,36895,33325,41193,44575,35010
2000,Virginia Beach,1119468,VA,2004,81.008713,81.770065,79.382729,79.959251,85.221664,85.386505,84.016426,84.211304,71.915535,72.872452,79.796921,80.392662,80.011032,80.338745,86.693695,86.878464,1.7132009,1.6767609,2.0767872,2.0399365,2.0248752,1.9904399,2.7838118,2.7191854,1.0514209,1.0814623,1.5849905,1.5553763,1.9818672,1.9532644,2.0235202,1.9711425,43471,42960,45505,39941,33124,41226,45900,38078
2000,Virginia Beach,1119468,VA,2005,81.597351,82.361359,83.437035,83.896118,85.507187,85.656937,89.159531,89.234116,77.522377,78.521523,78.177834,78.807388,83.598343,83.877281,81.302696,81.620926,1.6152691,1.5851746,2.0082848,1.9558351,1.9786775,1.9478648,1.7180181,1.6853592,1.3601513,1.3503575,1.5891297,1.5703837,1.6198305,1.5873913,2.2303603,2.1945457,44061,43688,46275,41779,33594,41739,46412,40126
2000,Virginia Beach,1119468,VA,2006,80.231201,81.074158,83.245193,83.718956,85.438545,85.589638,88.878494,88.957047,72.772728,73.863724,77.092804,77.741882,83.651276,83.938728,86.217896,86.431694,1.5576224,1.5340894,1.9447632,1.8937581,2.0018687,1.9678506,1.7317111,1.7039959,1.0897396,1.1111864,1.5132183,1.5079223,1.6516465,1.6187817,2.1984913,2.1427631,44448,44265,46817,43020,33665,41865,47096,41381
2000,Virginia Beach,1119468,VA,2007,82.108192,82.859222,84.583817,85.040283,86.51442,86.659737,85.948845,86.076736,74.616005,75.741531,78.118553,78.796333,86.690231,86.914963,87.269287,87.456528,1.4999539,1.4737489,1.619137,1.5749251,1.605126,1.5845214,2.4570527,2.4044697,1.1978559,1.2032526,1.5449743,1.5259944,1.3879877,1.3543754,1.7240239,1.6739666,44342,44796,47392,42806,34185,42040,47472,41051
2000,Virginia Beach,1119468,VA,2008,81.287163,82.075066,84.699486,85.147301,85.171333,85.337822,89.550545,89.616432,72.38369,73.407104,76.835861,77.493004,80.466515,80.856049,84.672203,84.951385,1.5570518,1.5357734,1.6964536,1.6436247,1.9311925,1.8976712,1.7384496,1.7117409,1.0513284,1.0847166,1.537324,1.5430444,1.6786011,1.6513461,2.3326933,2.2737937,44400,45458,47887,42783,34277,42352,47803,40873
2000,Virginia Beach,1119468,VA,2009,79.76091,80.662437,81.273987,81.8545,82.637581,82.882629,87.591957,87.701477,72.504929,73.587524,76.996422,77.704361,83.130638,83.486946,87.535721,87.726311,1.5013596,1.475737,1.9128674,1.8696591,2.203335,2.1502495,2.1722023,2.1268044,1.027473,1.0543692,1.4589834,1.4597324,1.5792878,1.5399387,1.3404318,1.2952529,44757,45955,48495,44484,34801,42397,48130,42327
2000,Virginia Beach,1119468,VA,2010,81.453522,82.29203,82.990891,83.543388,88.176018,88.319031,83.7882,84.009331,75.190018,76.28199,78.684586,79.401566,80.35334,80.788231,87.699081,87.898567,1.6508863,1.6134137,1.9271872,1.8685462,1.6699915,1.639115,3.0215275,2.9540195,1.2403343,1.2505037,1.5809683,1.5665517,1.8677108,1.8391708,1.4079493,1.357546,44497,46261,48559,44121,34994,42384,48050,41808
2000,Virginia Beach,1119468,VA,2011,82.050217,82.920815,84.636932,85.164688,88.794655,88.956383,87.682602,87.813057,73.358566,74.409294,80.851532,81.56385,85.197105,85.529999,89.753983,89.894829,1.503142,1.4596381,1.7599256,1.6969305,1.2238113,1.2023913,2.2604337,2.202147,1.1159673,1.1484451,1.5589112,1.5205728,1.5393389,1.4927088,1.3469709,1.2938163,43321,45152,48238,46169,33858,40516,47966,43796
2000,Virginia Beach,1119468,VA,2012,80.183121,81.119659,85.14061,85.660294,87.672562,87.872688,91.244423,91.306725,74.98185,76.149055,84.762428,85.331596,83.749512,84.151695,90.032227,90.170502,1.5933409,1.5565768,1.9748808,1.9000713,1.5550776,1.5182366,1.0813528,1.0580251,1.1924198,1.2084117,1.3182123,1.2561432,1.84419,1.7915642,1.3557534,1.2979405,43201,44576,47768,45903,34051,40142,47408,43529
2000,Virginia Beach,1119468,VA,2013,82.585121,83.461823,84.096336,84.690491,86.654282,86.891319,88.386086,88.520569,73.836952,75.017365,78.122032,78.934212,84.43663,84.833282,88.805687,88.996613,1.5097493,1.474468,1.7189102,1.653795,1.882091,1.8322942,2.0611165,2.0086544,1.114416,1.1356049,1.4648099,1.4543328,1.6964073,1.6413536,1.5186142,1.4530072,43798,45136,47512,44894,35558,41067,47210,42450
2000,Virginia Beach,1119468,VA,2014,81.605957,82.499222,82.043694,82.745972,86.59201,86.850426,86.128395,86.337288,74.590424,75.696739,82.100632,82.823997,83.154472,83.617462,89.252563,89.423035,1.6582636,1.6127869,1.7948182,1.740235,1.7644808,1.7139878,2.745568,2.6737058,1.206479,1.2329724,1.4870882,1.4272376,1.678404,1.623596,1.3381529,1.2755659,42912,44686,45556,43415,35385,40773,45448,40486
2400,Richmond,1040192,VA,2001,79.761559,80.969337,78.908989,79.628593,82.248589,82.813942,82.030609,82.51593,72.510727,73.874809,79.290871,79.995651,83.009361,83.489204,85.223099,85.558067,1.6845818,1.6416118,1.9870516,1.9574896,2.2243602,2.1587296,2.4481561,2.3912284,1.1909801,1.2165043,1.6576239,1.6302363,1.9063449,1.8564363,1.9407564,1.8751211,33867,40210,43093,48995,29417,34760,41620,47202
2400,Richmond,1040192,VA,2002,80.690697,81.886337,81.703728,82.328354,85.752579,86.166756,84.624405,85.007248,70.634567,71.961891,77.81427,78.554985,78.11338,78.654755,83.883133,84.260864,1.5054945,1.4665022,2.0642631,2.0133746,1.9349333,1.8650707,2.524101,2.4454248,.97023761,1.0138593,1.5104387,1.4997365,1.9072347,1.9121355,2.0390413,1.9840618,35390,41892,44361,49547,30354,35753,43073,47688
2400,Richmond,1040192,VA,2003,79.92421,81.108101,86.699898,87.188728,81.761055,82.309456,88.107643,88.355186,73.924934,75.348732,77.758476,78.520111,83.197426,83.665848,82.702553,83.114784,1.6292667,1.5884584,1.3498904,1.302537,2.2114894,2.1603661,2.0011175,1.9262128,1.1968836,1.2080524,1.4972606,1.4884317,1.7036744,1.6543603,2.1303709,2.0821617,35815,43358,45341,50983,31168,36694,43813,48782
2400,Richmond,1040192,VA,2004,78.198547,79.43103,83.581268,84.134895,82.068115,82.589256,80.669632,81.147171,74.502121,75.812729,78.070297,78.818375,80.751427,81.304665,82.585571,83.013199,1.6290964,1.6132624,2.0432379,1.9856995,2.3439341,2.283181,2.5983033,2.5710733,1.3062114,1.3230869,1.5739269,1.5576218,1.8150287,1.7822268,2.1774199,2.1346276,36474,44697,46422,52045,31486,37872,44226,49766
2400,Richmond,1040192,VA,2005,75.919243,77.160706,84.772217,85.306305,84.139809,84.606705,89.918144,90.08828,73.893074,75.287819,79.006462,79.729141,81.187981,81.745239,83.605431,84.009621,1.4904692,1.5012836,1.7892023,1.7346877,1.9493749,1.8868976,1.5499293,1.4905833,1.1796302,1.1967279,1.5816795,1.5624652,1.6755276,1.6336217,2.0146291,1.9598395,37406,45189,47663,52887,32333,38111,45183,50832
2400,Richmond,1040192,VA,2006,82.496269,83.573288,85.479675,85.995888,84.293571,84.732452,87.332291,87.594902,75.036636,76.382545,78.23864,78.989449,83.017517,83.508163,85.49601,85.825935,1.5624111,1.5056573,1.5229417,1.4786289,2.127336,2.0619049,2.0568588,1.9855353,1.2448102,1.249715,1.4772968,1.4611609,1.6714643,1.6250044,1.604937,1.5453815,38185,45934,47895,54418,32709,38819,45518,51924
2400,Richmond,1040192,VA,2007,79.598145,80.800133,84.173126,84.72274,84.829781,85.248589,90.037094,90.198814,73.815704,75.158752,78.932518,79.691422,81.056633,81.615982,83.082245,83.512726,1.6121172,1.5795192,1.8498013,1.7948604,2.2404339,2.169343,1.5074939,1.4534162,1.1791693,1.202402,1.4613023,1.4398371,1.8215715,1.7849189,2.1318717,2.075949,39006,46583,48990,55023,33202,39338,46353,52508
2400,Richmond,1040192,VA,2008,77.448006,78.720146,87.397667,87.847992,85.195679,85.620865,91.051033,91.171814,73.220711,74.508789,81.563362,82.273987,84.775467,85.228416,85.71624,86.063019,1.6117024,1.6084522,1.2423201,1.198944,1.8533394,1.7898345,.96509582,.92808461,1.1573256,1.2023089,1.3810898,1.3479028,1.527856,1.4732124,1.8803297,1.8140719,39057,47619,49776,55863,33891,39547,46694,53254
2400,Richmond,1040192,VA,2009,79.44339,80.695389,85.139198,85.697716,83.057182,83.566544,86.64257,86.948853,72.708786,74.096733,79.095039,79.898369,84.372757,84.860641,87.692909,87.972519,1.6189456,1.5869138,1.5791872,1.5230418,2.1409135,2.0812266,2.4592469,2.3792219,1.0398042,1.0777355,1.4133791,1.3888346,1.7389939,1.6780668,1.5413386,1.4716644,39325,48965,51189,56932,34390,40706,47669,54078
2400,Richmond,1040192,VA,2010,81.453651,82.689537,87.231598,87.73703,88.804062,89.103966,89.733658,89.923462,75.634621,77.016937,77.639679,78.451836,85.184669,85.658554,86.683968,87.01783,1.5025768,1.4446919,1.2007818,1.1493912,1.5730488,1.5048993,1.6002611,1.533855,1.2153423,1.2241161,1.4859314,1.481365,1.4682627,1.405877,1.6386536,1.5670817,39682,49193,50835,56860,35006,40428,47173,53940
2400,Richmond,1040192,VA,2011,83.497414,84.615036,87.263695,87.773705,85.214897,85.69133,86.22699,86.574417,75.468941,76.859001,79.894966,80.723564,84.097389,84.639397,85.361549,85.768738,1.4571141,1.3811779,1.2876961,1.2276037,2.1878576,2.1076539,2.2254517,2.144186,1.2320541,1.2465814,1.5402751,1.5036414,1.7539101,1.6867781,1.7571014,1.6833625,38804,48591,51084,56962,34488,39711,46648,53838
2400,Richmond,1040192,VA,2012,80.819382,82.128616,82.474144,83.203072,85.700043,86.173698,88.505745,88.755379,73.267448,74.693832,78.04155,78.924644,79.143272,79.834534,89.598328,89.785011,1.6317908,1.5844252,1.9606203,1.8989446,2.0472314,1.965965,1.5563269,1.489014,1.0831074,1.1376578,1.527392,1.5193084,1.8098856,1.8069868,.9055078,.85302407,39391,48061,50274,57535,34787,39222,46009,54010
2400,Richmond,1040192,VA,2013,81.37751,82.682289,86.067833,86.658173,87.721024,88.103447,85.517525,85.901047,76.042763,77.4832,79.736778,80.610786,80.833878,81.526604,89.135315,89.360069,1.6234452,1.5568285,1.594666,1.5223736,1.7198837,1.6412636,2.3352687,2.2528093,1.271648,1.2862973,1.5483432,1.5157298,1.7640849,1.7285525,1.1431502,1.076852,39819,48656,50285,55984,35903,40246,45764,52587
2400,Richmond,1040192,VA,2014,83.249542,84.429276,86.361984,86.963928,89.16758,89.479393,86.819199,87.15033,76.457375,77.962234,78.223663,79.115082,82.99823,83.619919,88.852333,89.121826,1.5740008,1.4951057,1.3434535,1.2733681,1.1217763,1.0619065,2.0890098,2.005759,1.2312301,1.2187588,1.6148828,1.6122954,2.2170613,2.1534345,1.7392845,1.6413845,38990,47774,48499,54397,35283,39896,44134,50590
3300,New Orleans,1381652,LA,2001,79.397575,80.262283,84.97541,85.488312,85.504303,85.853134,87.267227,87.496719,74.761055,75.872307,76.891327,77.597252,79.037529,79.512367,83.440872,83.776527,1.300247,1.2856926,1.7053924,1.6485629,1.9824398,1.9191307,2.1687033,2.0957739,1.0011561,1.0046976,1.3314457,1.3239273,1.9759316,1.9558892,2.1615331,2.1029291,65350,47810,41089,39031,54881,45870,40885,38148
3300,New Orleans,1381652,LA,2002,82.095367,82.903023,83.81356,84.367683,80.795601,81.287743,84.600105,84.929405,74.823418,75.915184,77.638542,78.3787,79.025642,79.508835,85.60569,85.876625,1.299174,1.2774671,1.859437,1.8039784,2.3818626,2.3331275,2.4703887,2.3964603,.96914244,.97049266,1.3682787,1.3525637,1.878197,1.8603616,1.9500315,1.8892801,67968,48816,41302,37951,56325,46398,41013,37061
3300,New Orleans,1381652,LA,2003,83.370857,84.124001,82.767395,83.351532,82.034653,82.493927,88.401894,88.600899,73.902901,74.988518,77.726189,78.40844,79.754311,80.222588,84.10862,84.431595,1.2415954,1.225036,1.9404604,1.8885418,2.459271,2.3998139,2.1143029,2.0411983,.95110768,.95950019,1.4573274,1.4469395,1.9291388,1.9050125,2.1966724,2.1367948,69116,49273,41632,38688,56160,46869,41211,37640
3300,New Orleans,1381652,LA,2004,81.658272,82.529762,82.774361,83.365128,81.79055,82.262047,87.245926,87.492859,73.927773,75.078583,83.064796,83.657547,81.988609,82.415077,84.442818,84.762772,1.2340254,1.2211159,1.9855814,1.9321904,2.4704363,2.4146657,2.4365919,2.3559923,.92048758,.93694693,1.2837472,1.2498595,1.9477501,1.907546,2.2511549,2.1912518,69620,49896,42043,39427,56514,46992,41301,38549
3300,New Orleans,1381652,LA,2005,81.811363,82.704163,83.797691,84.37896,86.104965,86.449364,87.702187,87.931389,73.753723,74.819923,82.532501,83.147659,83.354477,83.762985,83.928146,84.264153,1.1614927,1.1560949,1.7948651,1.7358958,1.9999532,1.9353015,2.0071373,1.9361347,.9476189,.95958704,1.3126943,1.2732756,1.5129498,1.4713148,2.2189927,2.1569865,69201,50389,42382,39986,55876,47429,41593,38849
3300,New Orleans,1381652,LA,2006,81.228439,81.894119,84.707207,85.163948,87.724075,87.951187,85.096626,85.392654,75.568649,76.521103,80.592445,81.181252,82.706306,83.077255,87.565048,87.761353,1.4025744,1.3796932,1.5405878,1.491865,1.4882295,1.4427868,3.1312184,3.0473912,.99222171,.98993939,1.4458672,1.4119782,2.0297093,1.9801071,1.892118,1.8275377,61746,44626,37720,35734,52113,42825,37306,34950
3300,New Orleans,1381652,LA,2007,83.675064,84.3498,84.143097,84.618217,80.870667,81.306419,85.283142,85.578369,74.732834,75.703293,81.694206,82.28183,86.032074,86.318626,84.397751,84.711006,1.190593,1.1763645,1.9492805,1.888643,2.5543387,2.5072348,3.4461741,3.3615386,1.0275397,1.0356724,1.4665972,1.4256715,1.564045,1.5130328,2.336374,2.2708497,56520,41876,36266,36280,49666,39317,35992,35470
3300,New Orleans,1381652,LA,2008,83.241615,83.879555,87.434532,87.819679,85.229042,85.551903,81.499077,81.902191,76.672791,77.642754,77.908463,78.601906,86.761185,87.033371,86.219406,86.488876,1.3521152,1.3269427,1.393262,1.3403682,2.2942498,2.2240241,3.3026898,3.2648661,1.1055334,1.102185,1.5451072,1.5334967,1.2548292,1.2089974,2.2600236,2.1854622,57367,40295,34647,36740,48372,38463,35091,35921
3300,New Orleans,1381652,LA,2009,83.171364,83.884148,87.651131,88.014908,83.369331,83.764687,89.299179,89.457352,74.681259,75.704048,81.352104,81.999382,85.147133,85.497459,87.810753,88.021881,1.3230313,1.3007222,1.5923493,1.5347157,2.5175481,2.4504261,1.9288292,1.8618479,1.0794135,1.0945644,1.4974531,1.4562844,1.6404164,1.5825915,1.5707873,1.5059099,55863,43875,37154,39696,47187,40781,37014,38568
3300,New Orleans,1381652,LA,2010,83.248863,83.976028,84.53672,85.072594,84.110458,84.512817,87.218628,87.459045,75.317177,76.373642,80.223671,80.951691,80.615662,81.117271,83.209267,83.602356,1.3620042,1.3398182,1.887226,1.819732,2.2239137,2.1539929,2.1621816,2.0845542,1.0730302,1.0856845,1.4250115,1.3855467,2.0456228,2.0171714,2.3096852,2.2510579,54942,44862,38112,40141,46207,41147,37758,38883
3300,New Orleans,1381652,LA,2011,85.835335,86.564972,86.982101,87.451859,89.252609,89.478706,81.211021,81.660805,76.602333,77.723907,80.421814,81.1521,82.490219,82.965607,87.046501,87.303993,.99977094,.9715544,1.3465172,1.2876951,1.1759411,1.1306353,2.6912673,2.6557629,1.1019359,1.0981542,1.546466,1.5059931,1.7896569,1.7385823,1.8785552,1.8017073,53879,45439,38747,40367,44666,41598,38608,38911
3300,New Orleans,1381652,LA,2012,79.232918,80.142838,87.860092,88.292755,88.07917,88.362061,90.291283,90.437325,74.509712,75.577271,80.113625,80.877502,81.587593,82.103401,86.216484,86.511353,1.4565096,1.4341679,1.2271949,1.1644053,1.5110441,1.44933,1.8192936,1.7475212,1.0502522,1.072345,1.4610323,1.4259717,1.8819853,1.8374627,1.8734215,1.7989068,53212,46101,38622,41108,44921,41534,38390,39897
3300,New Orleans,1381652,LA,2013,83.801025,84.663597,82.143509,82.861298,86.842163,87.184418,84.366829,84.753342,76.746552,77.868866,81.608345,82.322891,85.739418,86.09565,88.171844,88.380188,1.0751559,1.0443636,1.769716,1.716264,2.0959029,2.0165131,3.067898,2.9922934,1.0610502,1.0562019,1.3477653,1.2988908,1.4330493,1.3717408,1.6087215,1.5367799,55043,46892,37982,39523,47700,42863,38240,38049
3300,New Orleans,1381652,LA,2014,82.731316,83.627983,84.299309,84.931923,86.89357,87.235168,89.647743,89.817757,76.564934,77.705627,80.560524,81.314262,84.077179,84.504982,87.522125,87.760513,1.2397436,1.2087375,1.71843,1.6474867,2.0170305,1.9374431,1.8782084,1.8002211,.99149102,.98789811,1.4712722,1.4269083,1.7813503,1.7161474,1.7179877,1.6422889,53868,45728,36020,35046,46798,40848,36096,34843
